Crossover point,Dimension,Brute Force (milisec),Strassen's (milisec)
89,32x32,0,0
89,32x32,0,0
89,32x32,0,0
89,32x32,0,0
89,64x64,1,1
89,64x64,1,1
89,64x64,1,1
89,64x64,1,1
89,64x64,1,1
89,128x128,12,12
89,128x128,12,12
89,128x128,12,12
89,128x128,12,12
89,128x128,12,12
89,256x256,104,88
89,256x256,104,88
89,256x256,104,89
89,256x256,104,88
89,256x256,104,88
89,512x512,805,637
89,512x512,806,638
89,512x512,806,640
89,512x512,802,640
89,512x512,802,638
89,1024x1024,6330,4540
89,1024x1024,6332,4536
89,1024x1024,6337,4546
89,1024x1024,6326,4538
89,1024x1024,6336,4539
